customer_id,phone_service,internet_service,online_security,online_backup,device_protection,premium_tech_support,streaming_tv,streaming_movies,streaming_music,internet_type
2882-DDZPG,1,0,0,0,0,0,0,0,0,Sin servicio
2882-WDTBA,1,1,1,1,1,1,1,0,0,Cable
2883-ILGWO,1,1,0,1,0,1,1,1,0,Fiber Optic
2884-GBPFB,1,1,0,0,0,0,0,0,0,Fiber Optic
2885-HIJDH,1,1,1,0,1,1,1,1,1,DSL
2886-KEFUM,1,1,0,1,1,0,1,1,1,Fiber Optic
2887-JPYLU,1,1,0,0,0,0,0,0,0,DSL
2888-ADFAO,1,0,0,0,0,0,0,0,0,Sin servicio
2889-FPWRM,1,1,1,1,1,1,1,1,1,Fiber Optic
2890-WFBHU,1,1,1,1,1,1,0,1,1,DSL
2892-GESUL,1,0,0,0,0,0,0,0,0,Sin servicio
2894-QOJRX,0,1,0,0,0,0,1,0,0,Cable
2896-TBNBE,1,1,0,1,1,0,0,0,0,Fiber Optic
2897-DOVND,1,1,0,0,0,0,0,0,0,Fiber Optic
2898-LSJGD,0,1,1,0,1,0,1,1,1,Cable
2898-MRKPI,1,1,0,1,0,0,1,1,1,Fiber Optic
2900-PHPLN,1,0,0,0,0,0,0,0,0,Sin servicio
2903-YYTBW,1,1,0,0,0,0,0,0,0,DSL
2904-GGUAZ,1,1,1,1,0,0,0,0,1,Fiber Optic
2905-KFQUV,1,1,0,0,0,0,0,0,0,Fiber Optic
2907-ILJBN,1,0,0,0,0,0,0,0,0,Sin servicio
2908-WGAXL,1,0,0,0,0,0,0,0,0,Sin servicio
2908-ZTPNF,0,1,0,1,0,1,0,0,0,Cable
2911-IJORQ,1,1,1,1,1,1,1,1,1,DSL
2911-UREFD,0,1,1,0,1,0,1,1,1,DSL
2911-WDXMV,1,1,0,0,1,0,0,0,0,Fiber Optic
2916-BQZLN,1,1,1,0,1,0,0,0,0,Fiber Optic
2919-HBCJO,1,1,0,1,0,0,0,0,0,Fiber Optic
2920-RNCEZ,1,1,0,0,0,0,0,0,0,Fiber Optic
2921-XWDJH,1,1,1,0,0,0,0,1,0,Fiber Optic
2923-ARZLG,1,0,0,0,0,0,0,0,0,Sin servicio
2924-KHUVI,1,1,1,0,0,0,1,1,1,Fiber Optic
2925-MXLSX,1,1,0,1,1,0,1,0,0,DSL
2925-VDZHY,1,1,1,1,1,1,1,1,1,DSL
2926-JEJJC,1,0,0,0,0,0,0,0,0,Sin servicio
2927-CVULT,1,1,1,1,1,1,0,1,1,Fiber Optic
2927-QRRQV,1,1,0,1,1,0,1,0,0,Fiber Optic
2928-HLDBA,1,0,0,0,0,0,0,0,0,Sin servicio
2929-ERCFZ,1,1,0,0,1,0,1,1,1,Fiber Optic
2929-QNSRW,1,1,0,1,0,0,1,1,1,Fiber Optic
2930-UOTMB,1,1,1,0,1,1,0,0,0,Cable
2931-FSOHN,1,1,0,1,0,0,1,0,0,DSL
2931-SVLTV,1,1,1,1,0,1,1,1,1,Fiber Optic
2931-VUVJN,1,1,1,1,1,1,0,0,0,Fiber Optic
2931-XIQBR,1,1,0,0,1,1,1,1,1,Fiber Optic
2933-FILNV,0,1,0,0,0,0,0,0,0,DSL
2933-XEUJM,1,1,1,0,1,0,1,1,1,DSL
2937-FTHUR,1,1,1,0,0,0,0,1,1,DSL
2946-KIQSP,0,1,0,0,1,1,0,0,0,Cable
2947-DOMLJ,1,1,1,0,0,0,0,0,0,Cable
2951-QOQTK,1,1,0,0,0,1,0,0,1,Fiber Optic
2952-QAYZF,1,1,0,1,1,0,0,0,0,Fiber Optic
2954-PIBKO,1,1,1,0,1,1,0,0,0,Cable
2955-BJZHG,1,1,0,0,0,0,1,0,0,Fiber Optic
2955-PSXOE,1,0,0,0,0,0,0,0,0,Sin servicio
2956-GGUCQ,1,1,1,0,0,0,0,0,0,Fiber Optic
2957-JIRMN,1,1,0,0,0,0,1,0,0,Fiber Optic
2957-LOLHO,1,1,0,0,0,0,0,0,0,DSL
2958-NHPPS,1,0,0,0,0,0,0,0,0,Sin servicio
2959-EEXWB,0,1,1,0,0,0,1,1,1,DSL
2959-FENLU,1,1,0,0,1,0,0,1,1,Fiber Optic
2959-MJHIC,1,1,0,0,0,0,1,0,0,Fiber Optic
2960-NKRSO,1,1,0,1,1,1,0,0,0,Fiber Optic
2961-VNFKL,1,0,0,0,0,0,0,0,0,Sin servicio
2962-XPMCQ,1,1,0,0,0,0,0,0,0,DSL
2967-MXRAV,1,0,0,0,0,0,0,0,0,Sin servicio
2968-SSGAA,1,1,0,0,1,0,1,1,1,Fiber Optic
2969-QWUBZ,0,1,0,1,0,0,1,1,1,Cable
2969-VAPYH,1,1,1,1,0,1,0,0,0,DSL
2969-WGHQO,1,1,1,1,1,0,1,0,0,DSL
2971-SGAFL,1,1,1,0,1,0,1,1,1,DSL
2972-YDYUW,1,1,0,1,0,1,0,1,1,Fiber Optic
2974-GGUXS,1,1,0,1,0,0,1,0,0,Fiber Optic
2977-CEBSX,1,1,1,1,1,1,1,1,1,DSL
2978-XXSOG,1,1,1,0,0,1,0,0,0,DSL
2979-SXESE,1,1,1,0,1,0,1,0,0,Cable
2982-IHMFT,1,1,0,0,0,0,0,0,0,Fiber Optic
2982-VPSGI,1,1,0,0,0,0,1,1,1,Fiber Optic
2983-ZANRP,1,1,0,1,0,0,0,0,1,Fiber Optic
2984-AFWNC,1,1,0,1,0,0,1,1,1,Fiber Optic
2984-MIIZL,1,1,0,0,1,0,0,0,0,Fiber Optic
2984-RGEYA,1,0,0,0,0,0,0,0,0,Sin servicio
2984-TBYKU,1,1,1,1,1,1,0,1,1,Fiber Optic
2985-FMWYF,1,1,0,0,0,0,1,1,1,Fiber Optic
2985-JUUBZ,1,1,0,0,1,0,1,1,1,DSL
2987-BJXIK,1,1,1,1,1,0,1,1,1,DSL
2988-GBIVW,1,1,1,0,0,0,0,1,1,Fiber Optic
2988-PLAHS,1,1,0,0,1,0,1,1,1,Cable
2988-QRAJY,1,1,1,1,1,0,1,1,1,Fiber Optic
2990-HWIML,1,1,0,0,0,0,1,1,1,Fiber Optic
2990-IAJSV,1,1,1,1,1,1,1,1,1,Cable
2990-OGYTD,1,1,0,1,1,1,1,1,1,DSL
2995-UPRYS,1,1,0,1,0,1,1,1,1,Fiber Optic
2995-YWTCD,1,0,0,0,0,0,0,0,0,Sin servicio
2996-XAUVF,0,1,0,0,0,1,0,1,1,DSL
2999-AANRQ,1,1,1,1,0,1,1,0,0,DSL
3001-CBHLQ,1,1,0,0,1,1,1,1,0,Fiber Optic
3001-UNBTL,1,1,0,0,1,0,1,1,0,Fiber Optic
3002-WQZWT,1,1,0,0,0,0,0,0,0,Fiber Optic
3003-CMDUU,1,1,0,0,0,1,1,1,1,Fiber Optic
3005-NFMTA,1,1,1,0,0,0,1,1,1,Fiber Optic
3005-TYFRD,1,1,0,1,1,0,1,1,1,Fiber Optic
3006-XIMLN,1,1,0,0,0,0,1,1,1,Fiber Optic
3007-FDPEA,1,0,0,0,0,0,0,0,0,Sin servicio
3009-JWMPU,1,1,0,0,1,0,1,1,1,Fiber Optic
3011-WQKSZ,1,0,0,0,0,0,0,0,0,Sin servicio
3012-VFFMN,1,0,0,0,0,0,0,0,0,Sin servicio
3014-WJKSM,1,1,0,0,1,0,0,0,0,Fiber Optic
3016-KSVCP,0,1,0,0,0,0,1,0,0,DSL
3018-TFTSU,1,1,1,0,1,0,0,0,0,Fiber Optic
3021-VLNRJ,1,1,1,0,1,1,1,0,0,DSL
3022-BEXHZ,1,1,0,1,1,1,1,1,1,Fiber Optic
3023-GFLBR,1,1,0,0,0,0,0,1,1,Fiber Optic
3026-ATZYV,1,1,1,1,0,0,1,1,1,Cable
3027-YNWZU,1,0,0,0,0,0,0,0,0,Sin servicio
3027-ZTDHO,1,1,0,0,0,0,1,1,1,Fiber Optic
3030-YDNRM,1,1,0,0,0,0,0,0,0,Fiber Optic
3030-YZADT,1,1,0,0,0,0,0,0,0,DSL
3030-ZKIWL,1,0,0,0,0,0,0,0,0,Sin servicio
3034-ZBEQN,0,1,0,1,1,0,0,0,0,DSL
3038-PQIUY,1,1,1,1,1,0,0,0,0,DSL
3039-MJSLN,1,0,0,0,0,0,0,0,0,Sin servicio
3043-SUDUA,1,0,0,0,0,0,0,0,0,Sin servicio
3043-TYBNO,1,1,0,0,0,1,0,1,1,DSL
3045-XETSH,1,1,0,1,1,0,0,1,1,Fiber Optic
3049-NDXFL,1,1,0,0,0,0,0,1,1,Fiber Optic
3049-SOLAY,1,1,0,0,0,0,1,1,1,Fiber Optic
3050-GBUSH,0,1,0,0,0,0,1,0,0,DSL
3050-RLLXC,1,1,1,1,1,1,1,0,0,Cable
3055-MJDSB,0,1,0,0,0,0,0,0,0,DSL
3055-OYMSE,1,1,0,1,0,0,0,0,0,Fiber Optic
3055-VTCGS,1,1,0,0,1,0,0,1,1,DSL
3057-VJJQE,1,1,1,0,0,0,0,0,0,DSL
3058-HJCUY,1,1,0,0,1,1,1,1,1,Fiber Optic
3058-WQDRE,0,1,0,0,0,0,0,0,0,Cable
3059-NGMXB,1,1,1,1,0,0,0,1,1,DSL
3061-BCKYI,1,0,0,0,0,0,0,0,0,Sin servicio
3062-ICYZQ,1,1,1,1,0,0,0,1,1,Fiber Optic
3063-QFSZL,1,1,0,0,0,0,0,1,1,Cable
3066-RRJIO,1,1,0,0,0,0,0,0,0,Fiber Optic
3067-SVMTC,1,1,1,0,0,1,0,0,0,Cable
3068-OMWZA,1,1,0,0,1,0,1,0,0,Fiber Optic
3069-SSVSN,0,1,0,0,0,0,0,0,0,DSL
3070-BDOQC,1,1,0,1,1,0,1,1,1,Fiber Optic
3070-DVEYC,1,1,0,0,0,0,0,0,0,Fiber Optic
3070-FNFZQ,1,0,0,0,0,0,0,0,0,Sin servicio
3071-MVJCD,1,1,1,1,1,1,1,0,0,Cable
3071-VBYPO,1,1,1,1,0,0,1,0,0,Fiber Optic
3074-GQWYX,1,1,0,0,0,0,0,0,0,Fiber Optic
3077-RSNTJ,1,0,0,0,0,0,0,0,0,Sin servicio
3078-ZKNTS,1,0,0,0,0,0,0,0,0,Sin servicio
3079-BCHLN,1,0,0,0,0,0,0,0,0,Sin servicio
3082-VQXNH,0,1,0,1,0,0,0,0,0,DSL
3082-WQRVY,1,0,0,0,0,0,0,0,0,Sin servicio
3082-YVEKW,1,1,1,0,1,1,1,0,0,DSL
3084-DOWLE,1,1,1,1,1,1,1,1,1,DSL
3085-QUOZK,1,1,0,0,0,0,0,0,0,Cable
3086-RUCRN,1,1,1,1,1,1,0,1,1,Fiber Optic
3088-FVYWK,1,0,0,0,0,0,0,0,0,Sin servicio
3088-LHEFH,1,1,1,0,0,0,0,0,0,Fiber Optic
3090-HAWSU,1,1,1,0,1,1,1,1,1,Fiber Optic
3090-LETTY,1,1,1,1,0,0,0,0,0,DSL
3090-QFUVD,1,0,0,0,0,0,0,0,0,Sin servicio
3091-FYHKI,0,1,0,0,0,0,0,1,1,DSL
3092-IGHWF,1,1,0,1,1,0,0,0,0,Cable
3094-JOJAI,1,1,0,0,0,0,0,0,0,Fiber Optic
3096-GKWEB,1,1,0,0,0,0,1,1,1,Fiber Optic
3096-IZETN,1,1,0,0,0,0,0,1,1,Fiber Optic
3096-JRDSO,1,1,1,0,0,1,1,1,0,Fiber Optic
3096-WPXBT,1,1,1,1,1,0,0,1,1,Fiber Optic
3096-YXENJ,1,1,0,1,1,1,1,1,1,Fiber Optic
3097-FQTVJ,1,0,0,0,0,0,0,0,0,Sin servicio
3097-IDVPU,1,1,0,0,0,0,0,0,0,DSL
3097-NNSPB,1,1,0,1,0,0,0,0,0,DSL
3097-NQYSN,1,1,0,0,0,0,1,0,0,Fiber Optic
3097-PYWXL,1,0,0,0,0,0,0,0,0,Sin servicio
3099-OONVS,1,1,1,0,0,1,0,0,0,DSL
3104-OWCGK,1,1,0,1,1,0,1,0,1,Fiber Optic
3106-ULWFW,1,1,0,0,0,0,0,1,1,Fiber Optic
3108-PCCGG,1,1,1,1,1,0,1,1,0,Cable
3113-IWHLC,1,1,1,0,1,0,0,0,0,DSL
3115-CZMZD,1,0,0,0,0,0,0,0,0,Sin servicio
3115-JPJDD,1,1,1,0,1,0,0,0,0,Fiber Optic
3118-UHVVQ,1,0,0,0,0,0,0,0,0,Sin servicio
3120-FAZKD,1,0,0,0,0,0,0,0,0,Sin servicio
3125-RAHBV,1,0,0,0,0,0,0,0,0,Sin servicio
3126-WQMGH,1,1,0,0,0,0,0,0,1,DSL
3128-YOVTD,1,1,1,1,0,0,0,0,0,Fiber Optic
3129-AAQOU,1,0,0,0,0,0,0,0,0,Sin servicio
3130-ICDUP,1,1,1,0,0,0,0,0,0,Fiber Optic
3131-NWVFJ,1,0,0,0,0,0,0,0,0,Sin servicio
3132-TVFDZ,0,1,0,0,0,0,1,1,1,Cable
3133-PZNSR,1,1,1,1,0,1,0,1,1,Fiber Optic
3134-DSHVC,1,1,1,1,1,0,1,0,0,Fiber Optic
3137-LUPIX,1,1,0,0,0,1,1,0,0,Cable
3137-NYQQI,1,1,1,1,0,0,0,1,1,DSL
3138-BKYAV,1,1,0,1,0,0,1,0,0,Fiber Optic
3143-ILDAL,1,1,0,1,0,1,0,1,1,Fiber Optic
3143-JQEGI,1,1,0,0,0,0,1,1,1,Fiber Optic
3144-AUDBS,1,1,0,0,0,1,0,0,0,DSL
3144-KMTWZ,1,1,0,1,1,0,0,1,1,Fiber Optic
3146-JTQHR,1,0,0,0,0,0,0,0,0,Sin servicio
3146-MSEGF,1,1,1,1,1,1,1,1,1,DSL
3148-AOIQT,1,0,0,0,0,0,0,0,0,Sin servicio
3148-BLQJT,1,0,0,0,0,0,0,0,0,Sin servicio
3154-CFSZG,1,1,1,0,1,0,0,1,1,Fiber Optic
3154-HMWUU,1,0,0,0,0,0,0,0,0,Sin servicio
3156-QLHBO,1,0,0,0,0,0,0,0,0,Sin servicio
3158-MOERK,1,1,0,0,0,0,1,1,1,Fiber Optic
3160-TYXLT,0,1,1,1,0,0,0,1,1,DSL
3161-GETRM,1,1,0,0,1,0,0,1,1,Fiber Optic
3161-ONRWK,1,1,1,1,1,1,0,0,0,DSL
3162-KKZXO,1,1,0,0,1,0,1,1,0,Fiber Optic
3162-ZJZFU,1,1,0,1,0,1,1,0,0,Fiber Optic
3164-AALRN,1,1,0,0,1,0,1,1,1,DSL
3164-YAXFY,0,1,1,0,1,0,1,1,1,DSL
3165-HDOEW,1,1,0,0,0,0,0,0,0,DSL
3166-PNEOF,1,1,1,0,1,1,1,1,1,Cable
3167-SNQPL,1,1,0,1,0,0,1,1,0,Fiber Optic
3170-GWYKC,1,1,1,0,1,1,1,1,1,Fiber Optic
3170-NMYVV,1,0,0,0,0,0,0,0,0,Sin servicio
3173-NVMPX,1,1,0,1,0,0,0,0,0,DSL
3173-WSSUE,1,0,0,0,0,0,0,0,0,Sin servicio
3174-AKMAS,1,1,0,1,0,1,1,0,0,DSL
3174-RKMOW,1,1,0,1,1,1,1,1,1,Fiber Optic
3177-LASXD,1,1,0,0,0,0,0,0,0,Cable
3178-CIFOT,1,0,0,0,0,0,0,0,0,Sin servicio
3178-FESZO,1,1,0,1,0,0,1,1,1,Fiber Optic
3179-GBRWV,1,1,1,1,0,0,0,1,0,DSL
3181-MIZBN,1,0,0,0,0,0,0,0,0,Sin servicio
3181-VTHOE,0,1,0,1,1,1,0,1,1,DSL
3186-AJIEK,1,1,1,0,1,1,1,1,1,Fiber Optic
3186-BAXNB,1,1,0,1,0,1,1,0,1,Fiber Optic
3190-FZATL,1,0,0,0,0,0,0,0,0,Sin servicio
3190-ITQXP,1,0,0,0,0,0,0,0,0,Sin servicio
3190-XFANI,1,1,0,0,0,1,1,1,1,Fiber Optic
3191-CSNMG,1,1,0,0,0,0,1,0,0,Fiber Optic
3192-LNKRK,1,1,0,0,1,0,1,0,0,Fiber Optic
3192-NQECA,1,1,0,1,1,1,1,1,1,Fiber Optic
3194-ORPIK,1,1,0,0,0,0,1,0,0,Fiber Optic
3195-TQDZX,1,0,0,0,0,0,0,0,0,Sin servicio
3196-NVXLZ,1,1,0,0,0,0,1,0,0,Fiber Optic
3197-ARFOY,1,1,1,1,0,1,1,1,0,Fiber Optic
3197-NNYNB,1,1,0,1,1,0,1,1,1,Fiber Optic
3198-VELRD,1,1,0,0,0,0,0,1,1,Fiber Optic
3199-NPKCN,1,1,1,0,1,1,1,1,1,Fiber Optic
3199-XGZCY,1,1,0,0,0,0,0,0,0,Fiber Optic
3200-MNQTF,1,1,1,1,1,1,0,0,0,DSL
3205-MXZRA,1,1,0,0,0,1,1,0,0,DSL
3207-OYBWH,1,1,0,1,1,0,0,1,0,Fiber Optic
3208-YPIOE,1,1,0,0,0,0,0,0,0,Fiber Optic
3209-ZPKFI,1,1,0,1,0,0,0,0,1,DSL
3211-AAPKX,1,1,0,0,0,1,1,1,1,Fiber Optic
3211-ILJTT,1,1,0,0,0,0,0,0,0,Fiber Optic
3212-KXOCR,1,0,0,0,0,0,0,0,0,Sin servicio
3213-VVOLG,1,0,0,0,0,0,0,0,0,Sin servicio
3214-IYUUQ,1,1,1,1,0,1,0,1,1,Fiber Optic
3217-FZDMN,1,1,0,0,1,0,1,1,0,Fiber Optic
3219-JQRSL,1,1,1,1,1,1,1,1,0,DSL
3221-CJMSG,1,1,0,0,0,1,0,0,0,DSL
3223-DWFIO,1,1,0,0,0,0,0,0,0,Fiber Optic
3223-WZWJM,1,1,0,0,0,0,0,1,1,Fiber Optic
3224-DFQNQ,1,1,1,1,0,1,0,0,0,Fiber Optic
3227-WLKLI,1,1,1,1,1,1,1,1,1,Cable
3229-USWAR,1,1,1,0,1,1,1,1,1,DSL
3230-IUALN,1,1,1,0,1,1,1,1,1,Cable
3230-JCNZS,1,1,1,1,1,0,1,0,0,Fiber Optic
3230-WYKIR,1,1,0,0,1,1,1,1,1,DSL
3234-VKACU,1,1,0,0,0,1,1,1,1,DSL
3235-ETOOB,1,1,1,0,0,0,0,0,0,Fiber Optic
3237-AJGEH,0,1,0,0,0,1,0,0,0,DSL
3239-TPHPZ,1,0,0,0,0,0,0,0,0,Sin servicio
3243-ZHOHY,1,0,0,0,0,0,0,0,0,Sin servicio
3244-CQPHU,1,1,1,1,0,1,1,1,0,Fiber Optic
3244-DCJWY,1,1,0,0,0,0,0,0,0,Fiber Optic
3247-MHJKM,1,0,0,0,0,0,0,0,0,Sin servicio
3247-ZVOUO,1,1,0,0,0,0,0,1,0,Fiber Optic
3249-VHRIP,0,1,0,1,1,0,0,1,1,Cable
3249-ZPQRG,1,1,0,1,0,0,0,0,1,Fiber Optic
3251-YMVWZ,1,0,0,0,0,0,0,0,0,Sin servicio
3253-HKOKL,1,1,1,0,1,0,1,1,1,Fiber Optic
3254-YRILK,1,1,0,1,0,0,1,0,0,Fiber Optic
3255-GRXMG,1,1,0,0,0,0,0,0,0,DSL
3256-EZDBI,0,1,0,1,0,0,0,0,0,DSL
3258-SANFR,1,1,0,0,0,0,0,0,0,DSL
3258-SYSWS,1,1,1,1,1,1,1,1,0,Fiber Optic
3258-ZKPAI,1,1,1,1,1,1,1,1,1,Fiber Optic
3259-FDWOY,1,1,0,1,1,0,1,1,1,Fiber Optic
3259-KNMRR,1,1,0,1,1,0,1,1,0,DSL
3259-QMXUN,1,1,1,1,1,0,1,1,1,DSL
3261-CQXOL,1,0,0,0,0,0,0,0,0,Sin servicio
3262-EIDHV,1,1,1,0,1,1,1,1,1,DSL
3266-FTKHB,1,0,0,0,0,0,0,0,0,Sin servicio
3269-ATYWD,1,1,0,0,0,0,1,1,0,Fiber Optic
3272-VUHPV,1,1,0,1,0,1,0,0,0,Cable
3274-NSDWE,1,0,0,0,0,0,0,0,0,Sin servicio
3275-RHRNE,0,1,0,1,1,1,1,1,1,DSL
3276-HDUEG,1,1,0,0,0,0,0,0,0,Fiber Optic
3278-FSIXX,1,1,0,0,0,0,0,0,0,Cable
3279-DYZQM,1,0,0,0,0,0,0,0,0,Sin servicio
3280-MRDOF,1,1,0,0,1,1,1,0,0,DSL
3280-NMUVX,1,0,0,0,0,0,0,0,0,Sin servicio
3282-ZISZV,1,1,0,1,1,1,1,1,1,DSL
3283-WCWXT,1,0,0,0,0,0,0,0,0,Sin servicio
3284-SVCRO,1,0,0,0,0,0,0,0,0,Sin servicio
3285-UCQVC,0,1,0,0,0,1,0,0,0,DSL
3292-PBZEJ,1,1,0,1,1,1,1,1,0,Fiber Optic
3295-YVUSR,1,1,0,0,0,0,0,0,0,Fiber Optic
3296-SILRA,1,1,0,1,0,0,0,0,0,Fiber Optic
3298-QEICA,0,1,1,0,0,1,0,0,0,DSL
3301-LSLWQ,1,1,1,0,0,0,0,1,1,Cable
3301-VKTGC,1,1,1,1,0,0,0,0,0,Fiber Optic
3307-TLCUD,0,1,1,0,1,0,0,0,0,Cable
3308-DGHKL,1,0,0,0,0,0,0,0,0,Sin servicio
3308-JSGML,0,1,1,0,1,1,1,1,0,Cable
3308-MHOOC,1,0,0,0,0,0,0,0,0,Sin servicio
3312-UUMZW,1,1,0,1,0,0,1,1,1,Fiber Optic
3312-ZWLGF,1,1,0,0,0,1,0,0,0,Fiber Optic
3313-QKNKB,1,1,0,0,0,0,0,1,1,Fiber Optic
3315-IKYZQ,0,1,1,0,1,1,1,0,0,DSL
3315-TOTBP,1,1,0,0,0,0,0,0,1,Fiber Optic
3316-UWXUY,1,1,1,1,0,1,0,1,1,Fiber Optic
3317-HRTNN,0,1,0,0,0,0,1,1,0,DSL
3317-VLGQT,1,1,0,0,0,0,0,1,1,Fiber Optic
3318-ISQFQ,1,0,0,0,0,0,0,0,0,Sin servicio
3318-NMQXL,1,1,0,0,0,0,1,1,1,Fiber Optic
3318-OSATS,1,1,0,0,0,0,1,1,0,Fiber Optic
3319-DWOEP,1,1,0,0,1,0,1,1,0,Fiber Optic
3320-VEOYC,1,1,0,0,0,0,1,1,1,Fiber Optic
3323-CPBWR,1,1,0,0,1,1,1,0,0,Fiber Optic
3324-OIRTO,1,1,1,1,1,0,1,1,1,Fiber Optic
3325-FUYCG,1,1,1,1,0,0,1,1,1,Fiber Optic
3327-YBAKM,1,1,1,0,0,1,1,1,1,Fiber Optic
3329-WDIOK,0,1,0,1,0,0,1,1,1,Cable
3331-HQDTW,1,1,1,1,1,0,1,1,1,Fiber Optic
3334-CTHOL,1,1,0,0,0,0,0,0,0,Cable
3336-JORSO,1,1,0,1,1,1,1,1,1,Fiber Optic
3338-CVVEH,1,1,0,0,0,0,1,1,1,Fiber Optic
3339-EAQNV,1,1,0,1,0,0,1,1,1,Fiber Optic
3340-QBBFM,1,1,0,0,1,1,0,0,0,DSL
3345-JHUEO,1,0,0,0,0,0,0,0,0,Sin servicio
3345-PBBFH,1,1,0,1,0,0,0,0,0,DSL
3346-BRMIS,0,1,0,0,1,0,1,1,1,DSL
3347-YJZZE,1,1,0,1,1,0,1,1,1,DSL
3348-CFRNX,1,1,1,0,0,0,1,1,1,Fiber Optic
3349-ANQNH,1,1,0,0,1,0,1,1,1,Fiber Optic
3351-NGXYI,1,1,1,0,0,0,0,0,0,DSL
3351-NQLDI,1,1,1,0,0,1,0,1,1,Fiber Optic
3352-ALMCK,1,1,0,1,1,0,1,1,1,Fiber Optic
3352-RICWQ,1,0,0,0,0,0,0,0,0,Sin servicio
3354-OADJP,1,1,1,0,0,1,0,0,0,DSL
3359-DSRKA,1,0,0,0,0,0,0,0,0,Sin servicio
3363-DTIVD,1,1,1,0,1,0,1,1,1,Fiber Optic
3363-EWLGO,1,0,0,0,0,0,0,0,0,Sin servicio
3365-SAIGS,1,1,0,1,0,0,1,0,0,Fiber Optic
3370-GQEAL,1,1,0,0,0,0,1,0,0,Fiber Optic
3370-HXOPH,1,1,0,0,0,0,0,0,0,Fiber Optic
3372-CDXFJ,1,0,0,0,0,0,0,0,0,Sin servicio
3372-KWFBM,1,1,0,0,0,0,1,0,0,Fiber Optic
3373-DIUUN,1,0,0,0,0,0,0,0,0,Sin servicio
3373-YZZYM,1,0,0,0,0,0,0,0,0,Sin servicio
3374-LXDEV,1,1,0,1,1,1,0,0,0,Fiber Optic
3374-PZLXD,1,0,0,0,0,0,0,0,0,Sin servicio
3374-TTZTK,1,1,1,1,1,1,1,1,1,Fiber Optic
3376-BMGFE,1,1,0,0,0,0,0,0,0,Fiber Optic
3378-AJRAO,1,0,0,0,0,0,0,0,0,Sin servicio
3384-CTMSF,1,1,0,1,1,0,1,1,1,Fiber Optic
3387-PLKUI,1,0,0,0,0,0,0,0,0,Sin servicio
3387-VATUS,1,1,0,0,0,0,1,1,1,Fiber Optic
3389-KTRXV,1,0,0,0,0,0,0,0,0,Sin servicio
3389-YGYAI,1,1,0,1,1,0,1,1,0,Fiber Optic
3391-JSQEW,1,1,0,1,0,0,0,0,0,DSL
3392-EHMNK,1,1,0,1,0,1,1,0,0,Fiber Optic
3393-FMZPV,1,1,0,1,0,0,1,1,1,Fiber Optic
3396-DKDEL,1,1,1,1,1,1,1,1,1,Fiber Optic
3397-AVTKU,1,1,0,1,0,0,0,1,1,DSL
3398-FSHON,1,1,0,1,0,0,1,0,0,Fiber Optic
3398-GCPMU,1,1,1,1,1,1,1,1,0,DSL
3398-ZOUAA,1,1,0,0,0,0,0,0,0,Fiber Optic
3399-BMLVW,1,1,1,1,0,1,0,0,0,DSL
3400-ESFUW,1,1,1,1,0,1,0,0,0,DSL
3401-URHDA,1,1,1,0,0,1,0,0,0,Cable
3402-XRIUO,1,1,1,1,0,1,0,0,0,DSL
3404-JNXAX,1,1,0,0,0,1,0,0,0,Fiber Optic
3407-JMJQQ,1,1,1,1,1,0,1,1,1,Fiber Optic
3407-QGWLG,1,0,0,0,0,0,0,0,0,Sin servicio
3410-MHHUM,1,1,0,1,1,0,0,1,1,Fiber Optic
3410-YOQBQ,1,1,0,1,1,1,1,1,1,DSL
3411-WLRSQ,1,1,0,1,0,0,0,0,0,Fiber Optic
3413-BMNZE,1,1,0,0,0,0,0,0,0,DSL
3413-CSSTH,1,1,0,0,1,0,0,0,0,Cable
3413-DHLPB,1,1,0,1,0,1,1,1,1,Fiber Optic
3415-TAILE,1,1,0,0,0,0,1,1,1,DSL
3417-TSCIC,0,1,0,0,0,0,0,0,0,DSL
3419-SNJJD,1,1,1,0,1,0,1,1,0,Fiber Optic
3420-YJLQT,1,1,0,1,0,0,0,0,0,Fiber Optic
3420-ZDBMA,1,1,0,0,0,0,0,0,0,Fiber Optic
3422-GALYP,1,1,0,1,0,0,0,0,0,Fiber Optic
3422-LYEPQ,1,1,0,0,0,0,0,0,0,Fiber Optic
3422-WJOYD,1,1,1,0,0,1,0,0,0,DSL
3423-HHXAO,1,0,0,0,0,0,0,0,0,Sin servicio
3424-NMNBO,1,1,1,1,1,0,1,1,0,Fiber Optic
3426-NIYYL,1,1,0,0,0,0,0,0,0,DSL
3427-GGZZI,1,1,0,1,0,0,0,1,1,Fiber Optic
3428-MMGUB,1,1,0,0,1,0,1,0,0,Fiber Optic
3428-XZMAZ,1,1,0,0,0,0,0,0,0,Fiber Optic
3429-IFLEM,1,1,1,1,1,1,1,0,0,DSL
3439-GVUSX,0,1,0,0,0,0,0,0,0,DSL
3440-JPSCL,1,1,0,0,1,1,1,1,1,Fiber Optic
3441-CGZJH,0,1,1,0,1,1,1,1,1,DSL
3442-ZHHCC,1,1,1,1,1,0,0,1,1,Cable
3445-HXXGF,0,1,0,1,1,0,0,1,0,DSL
3446-QDSZF,1,1,0,0,0,0,1,0,0,DSL
3450-WXOAT,1,1,0,0,0,0,0,0,0,Cable
3451-VAWLI,1,0,0,0,0,0,0,0,0,Sin servicio
3452-ABWRL,1,1,0,0,0,0,1,0,0,Fiber Optic
