customer_id,satisfaction_score,cltv,customer_status,churn_label,churn_category,churn_group,razon_abandono
2430-USGXP,1,4766,Churned,Yes,Price,"[60, 70)",Lack of affordable download/upload speed
2432-TFSMK,3,2269,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
2433-KMEAS,1,2445,Churned,Yes,Other,"[70, 80)",Don't know
2434-EEVDB,4,5038,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
2436-QBZFP,4,3288,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
2439-LYPMQ,4,5469,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
2439-QKJUL,3,5064,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
2446-BEGGB,3,3330,Churned,Yes,Attitude,"[80, 90)",Attitude of support person
2446-PLQVO,2,4512,Churned,Yes,Other,"[70, 80)",Don't know
2446-ZKVAF,5,5558,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
2450-ZKEED,5,5899,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
2451-YMUXS,3,4494,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
2452-KDRRH,4,5269,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
2452-MRMZF,3,5079,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
2452-SNHFZ,4,4995,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
2453-SAFNS,5,4277,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
2454-RPBRZ,3,2709,Churned,Yes,Dissatisfaction,"[90, 100)",Service dissatisfaction
2455-USLMV,3,3727,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
2458-EOMRE,4,4171,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
2460-FPSYH,1,4272,Churned,Yes,Attitude,"[90, 100)",Attitude of support person
2460-NGXBJ,5,5193,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
2462-XIIJB,2,2810,Churned,Yes,Competitor,"[70, 80)",Competitor offered more data
2465-BLLEU,5,4441,Joined,No,Not Applicable,"[30, 40)",Attitude of service provider
2466-FCCPT,5,4910,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
2466-NEJOJ,4,4535,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
2468-SJFLM,5,3063,Joined,No,Not Applicable,"[60, 70)",Competitor had better devices
2469-DTSGX,5,5388,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
2472-OVKUP,2,2283,Churned,Yes,Dissatisfaction,"[90, 100)",Service dissatisfaction
2474-BRUCM,1,2837,Churned,Yes,Other,"[80, 90)",Don't know
2474-LCNUE,5,2590,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
2475-MROZF,3,3597,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
2476-YGEFM,3,5324,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
2478-EEWWM,4,5905,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
2479-BRAMR,1,4995,Churned,Yes,Competitor,"[70, 80)",Competitor offered more data
2480-EJWYP,3,6019,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
2480-JZOSN,4,4517,Joined,No,Not Applicable,"[50, 60)",Attitude of service provider
2480-SQIOB,5,2114,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
2481-SBOYW,4,4673,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
2482-CZGBB,1,3156,Churned,Yes,Competitor,"[60, 70)",Competitor had better devices
2483-XSSMZ,3,5531,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
2484-DGXPZ,3,2687,Churned,Yes,Attitude,"[60, 70)",Attitude of support person
2485-ITVKB,2,2643,Churned,Yes,Attitude,"[70, 80)",Attitude of support person
2486-WYVVE,5,5238,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
2495-INZWQ,2,5605,Churned,Yes,Attitude,"[60, 70)",Attitude of service provider
2495-KZNFB,4,4460,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
2495-TTHBQ,3,5602,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
2498-XLDZR,4,4343,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
2499-AJYUA,5,5933,Stayed,No,Not Applicable,"[80, 90)",Competitor had better devices
2501-XWWTZ,5,2535,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
2504-DSHIH,3,5788,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
2506-CLAKW,1,3578,Churned,Yes,Attitude,"[80, 90)",Attitude of support person
2506-TNFCO,2,5948,Churned,Yes,Dissatisfaction,"[60, 70)",Network reliability
2507-QZPQS,5,4999,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
2509-TFPJU,5,4413,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
2511-ALLCS,4,5998,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
2511-MORQY,4,4322,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
2514-GINMM,2,4490,Churned,Yes,Attitude,"[90, 100)",Attitude of service provider
2516-VQRRV,3,3350,Churned,Yes,Price,"[60, 70)",Long distance charges
2516-XSJKX,3,5468,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
2519-ERQOJ,4,5322,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
2519-FAKOD,1,5274,Churned,Yes,Competitor,"[70, 80)",Competitor had better devices
2519-LBNQL,4,4040,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
2519-TWKFS,4,2499,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
2520-SGTTA,4,3763,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
2521-NPUZR,3,5025,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
2522-AHJXR,4,4350,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
2522-WLNSF,4,2225,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
2523-EWWZL,3,3291,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
2525-GVKQU,3,4192,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
2528-HFYZX,1,3266,Churned,Yes,Competitor,"[90, 100)",Competitor had better devices
2530-ENDWQ,3,4296,Churned,Yes,Competitor,"[90, 100)",Competitor offered more data
2530-FMFXO,3,4478,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
2533-QVMSK,3,6295,Churned,Yes,Competitor,"[70, 80)",Competitor offered more data
2533-TIBIX,4,5825,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
2535-PBCGC,3,4858,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
2538-OIMXF,5,3065,Joined,No,Not Applicable,"[50, 60)",Attitude of service provider
2541-YGPKE,4,3764,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
2542-HYGIQ,5,2732,Joined,No,Not Applicable,"[40, 50)",Attitude of service provider
2545-EBUPK,3,5039,Joined,No,Not Applicable,"[70, 80)",Competitor made better offer
2545-LXYVJ,3,6317,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
2546-KZAAT,5,5211,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
2550-AEVRU,3,5660,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
2550-QHZGP,5,4271,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
2558-BUOZZ,4,5022,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
2560-PPCHE,5,5742,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
2560-QTSBS,5,4152,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
2560-WBWXF,4,5987,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
2565-JSLRY,2,3162,Churned,Yes,Price,"[60, 70)",Price too high
2568-BRGYX,1,5094,Churned,Yes,Competitor,"[90, 100)",Competitor had better devices
2568-OIADY,1,4233,Churned,Yes,Competitor,"[90, 100)",Competitor made better offer
2569-WGERO,5,5306,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
2573-GYRUU,4,3594,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
2575-GFSOE,2,5672,Churned,Yes,Attitude,"[60, 70)",Attitude of service provider
2576-HXMPA,4,5537,Joined,No,Not Applicable,"[30, 40)",Attitude of service provider
2577-GVSIL,4,4719,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
2578-JQPHZ,3,4025,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
2580-ASVVY,4,4051,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
2580-ATZSQ,3,6354,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
2581-VKIRT,3,5631,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
2582-FFFZR,4,2854,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
2585-KTFRE,3,2706,Joined,No,Not Applicable,"[50, 60)",Attitude of service provider
2586-CWXVV,4,4778,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
2587-EKXTS,4,2827,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
2587-YNLES,4,5874,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
2589-AYCRP,4,4934,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
2592-HODOV,4,2823,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
2592-SEIFQ,2,3503,Churned,Yes,Competitor,"[60, 70)",Competitor offered higher download speeds
2592-YKDIF,3,5774,Joined,No,Not Applicable,"[70, 80)",Competitor made better offer
2595-KIWPV,3,4052,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
2599-CIPQE,3,5737,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
2599-CZABP,3,4612,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
2603-HVKCG,4,2025,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
2604-IJPDU,3,4382,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
2604-XVDAM,4,5706,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
2606-PKWJB,4,4288,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
2606-RMDHZ,1,4667,Churned,Yes,Competitor,"[90, 100)",Competitor had better devices
2607-DHDAK,4,5027,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
2607-FBDFF,3,5289,Joined,No,Not Applicable,"[40, 50)",Attitude of service provider
2608-BHKFN,1,3600,Churned,Yes,Competitor,"[80, 90)",Competitor had better devices
2609-IAICY,3,2756,Churned,Yes,Dissatisfaction,"[70, 80)",Limited range of services
2612-PHGOX,4,4222,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
2612-RANWT,2,3682,Churned,Yes,Price,"[90, 100)",Price too high
2612-RRIDN,2,3591,Churned,Yes,Dissatisfaction,"[80, 90)",Limited range of services
2615-YVMYX,3,5775,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
2616-FLVQC,3,6036,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
2616-UUTFK,3,4959,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
2619-WFQWU,3,3208,Churned,Yes,Competitor,"[90, 100)",Competitor offered higher download speeds
2621-UDNLU,3,5867,Joined,No,Not Applicable,"[50, 60)",Attitude of service provider
2623-DRYAM,3,5596,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
2625-TRCZQ,3,5528,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
2626-URJFX,3,5691,Churned,Yes,Dissatisfaction,"[60, 70)",Network reliability
2626-VEEWG,5,4890,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
2632-IVXVF,4,4967,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
2632-TACXW,4,4671,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
2632-UCGVD,2,4512,Churned,Yes,Price,"[70, 80)",Extra data charges
2634-HCZGT,1,5271,Churned,Yes,Other,"[70, 80)",Moved
2636-ALXXZ,2,2151,Churned,Yes,Dissatisfaction,"[70, 80)",Poor expertise of online support
2636-OHFMN,2,3955,Churned,Yes,Price,"[90, 100)",Long distance charges
2636-SJDOU,3,5044,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
2637-FKFSY,4,4047,Joined,No,Not Applicable,"[30, 40)",Attitude of service provider
2639-UGMAZ,3,5372,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
2640-LYMOV,4,3007,Joined,No,Not Applicable,"[60, 70)",Competitor had better devices
2640-PMGFL,1,2518,Churned,Yes,Price,"[90, 100)",Lack of affordable download/upload speed
2642-DTVCO,3,5095,Churned,Yes,Attitude,"[70, 80)",Attitude of service provider
2642-MAWLJ,5,5272,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
2645-QTLMB,3,5267,Churned,Yes,Dissatisfaction,"[90, 100)",Network reliability
2649-HWLYB,4,6177,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
2650-GYRYL,5,3470,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
2651-ZCBXV,3,6370,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
2654-VBVPB,5,2010,Joined,No,Not Applicable,"[40, 50)",Attitude of service provider
2656-FMOKZ,2,5717,Churned,Yes,Dissatisfaction,"[90, 100)",Limited range of services
2656-TABEH,2,2650,Churned,Yes,Dissatisfaction,"[80, 90)",Service dissatisfaction
2657-ALMWY,3,4316,Churned,Yes,Price,"[70, 80)",Price too high
2657-VPXTA,4,4531,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
2659-VXMWZ,3,4146,Churned,Yes,Attitude,"[80, 90)",Attitude of support person
2660-EMUBI,1,5353,Churned,Yes,Competitor,"[70, 80)",Competitor made better offer
2661-GKBTK,4,5053,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
2662-NNTDK,4,5826,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
2664-XJZNO,4,5169,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
2665-NPTGL,4,3114,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
2667-WYLWJ,3,2247,Churned,Yes,Price,"[80, 90)",Long distance charges
2668-TZSPS,5,2664,Joined,No,Not Applicable,"[50, 60)",Attitude of service provider
2669-OIDSD,5,3468,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
2669-QVCRG,4,2299,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
2672-DZUOY,1,5386,Churned,Yes,Competitor,"[90, 100)",Competitor had better devices
2672-HUYVI,2,2266,Churned,Yes,Price,"[60, 70)",Long distance charges
2672-OJQZP,5,4118,Joined,No,Not Applicable,"[30, 40)",Attitude of service provider
2672-TGEFF,4,3746,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
2673-CXQEU,4,4463,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
2673-ZALNP,3,2750,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
2674-MIAHT,3,3132,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
2674-MLXMN,4,4241,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
2675-DHUTR,3,4993,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
2675-IJRGJ,3,5878,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
2675-OTVVJ,4,5597,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
2676-ISHSF,5,5203,Joined,No,Not Applicable,"[40, 50)",Attitude of service provider
2676-OXPPQ,3,2482,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
2676-SSLTO,3,6138,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
2680-XKKNJ,4,3325,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
2682-KEVRP,3,4327,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
2683-BPJSO,1,2651,Churned,Yes,Dissatisfaction,"[90, 100)",Lack of self-service on Website
2683-JXWQQ,3,6495,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
2684-EIWEO,1,2482,Churned,Yes,Competitor,"[90, 100)",Competitor made better offer
2685-SREOM,1,4793,Churned,Yes,Competitor,"[90, 100)",Competitor had better devices
2688-BHGOG,5,5811,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
2690-DVRVK,3,3629,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
2691-NZETQ,2,2752,Churned,Yes,Competitor,"[80, 90)",Competitor offered higher download speeds
2692-AQCPF,3,6047,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
2692-BUCFV,4,5285,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
2692-PFYTJ,4,2569,Joined,No,Not Applicable,"[60, 70)",Competitor had better devices
2694-CIUMO,3,3445,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
2696-ECXKC,4,6153,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
2696-NARTR,2,3634,Churned,Yes,Other,"[60, 70)",Moved
2696-RZVZW,5,4187,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
2697-NQBPF,3,5503,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
2700-LUEVA,3,2791,Joined,No,Not Applicable,"[70, 80)",Competitor made better offer
2703-AMTUL,4,4113,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
2706-QZIHY,4,4411,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
2709-UQGNP,4,4292,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
2710-WYVXG,4,3501,Joined,No,Not Applicable,"[40, 50)",Attitude of service provider
2712-SYWAY,3,5249,Joined,No,Not Applicable,"[50, 60)",Attitude of service provider
2716-GFZOR,3,2358,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
2717-HVIZY,4,2675,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
2718-GAXQD,1,4797,Churned,Yes,Competitor,"[90, 100)",Competitor made better offer
2718-YSKCS,5,6444,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
2719-BDAQO,1,4940,Churned,Yes,Price,"[90, 100)",Price too high
2720-FVBQP,3,3061,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
2720-WGKHP,1,5569,Churned,Yes,Other,"[90, 100)",Don't know
2722-JMONI,1,4989,Churned,Yes,Dissatisfaction,"[70, 80)",Limited range of services
2722-VOJQL,1,4870,Churned,Yes,Other,"[90, 100)",Don't know
2724-FJDYW,4,3884,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
2725-IWWBA,4,4258,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
2725-KXXWT,3,5460,Churned,Yes,Attitude,"[80, 90)",Attitude of support person
2725-TTRIQ,3,5598,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
2729-VNVAP,4,2635,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
2731-GJRDG,3,5076,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
2732-ISEZX,3,5263,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
2737-WFVYW,1,4566,Churned,Yes,Dissatisfaction,"[70, 80)",Product dissatisfaction
2737-YNGYW,3,2856,Churned,Yes,Attitude,"[60, 70)",Attitude of support person
2739-CACDQ,4,3754,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
2739-CCZMB,4,3161,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
2740-JFBOK,5,5299,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
2740-TVLFN,3,3043,Joined,No,Not Applicable,"[80, 90)",Competitor had better devices
2746-DIJLO,5,2994,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
2748-MYRVK,3,4776,Churned,Yes,Price,"[70, 80)",Long distance charges
2749-CTKAJ,5,2173,Stayed,No,Not Applicable,"[70, 80)",Competitor made better offer
2750-BJLSB,4,4543,Stayed,No,Not Applicable,"[20, 30)",Attitude of service provider
2753-JMMCV,3,4774,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
2754-SDJRD,4,5157,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
2754-VDLTR,2,4922,Churned,Yes,Competitor,"[60, 70)",Competitor offered more data
2754-XBHTB,2,3847,Churned,Yes,Competitor,"[90, 100)",Competitor made better offer
2758-RNWXS,4,4446,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
2761-OCIAX,2,2803,Churned,Yes,Competitor,"[80, 90)",Competitor made better offer
2761-XECQW,3,2560,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
2770-NSVDG,3,4636,Stayed,No,Not Applicable,"[30, 40)",Attitude of service provider
2773-MADBQ,3,2751,Stayed,No,Not Applicable,"[40, 50)",Attitude of service provider
2773-OVBPK,3,4469,Stayed,No,Not Applicable,"[50, 60)",Attitude of service provider
2774-LVQUS,3,2596,Churned,Yes,Competitor,"[70, 80)",Competitor made better offer
2775-SEFEE,4,5188,Stayed,No,Not Applicable,"[60, 70)",Competitor had better devices
2777-PHDEI,1,3458,Churned,Yes,Competitor,"[90, 100)",Competitor offered more data
2778-OCLGR,1,4591,Churned,Yes,Competitor,"[80, 90)",Competitor had better devices
